frames 1 faults per 1000 refs 1000
frames 2 faults per 1000 refs 1000
frames 3 faults per 1000 refs 833.333
frames 4 faults per 1000 refs 666.667
frames 5 faults per 1000 refs 416.667
frames 6 faults per 1000 refs 416.667
frames 7 faults per 1000 refs 416.667
frames 8 faults per 1000 refs 416.667
frames 9 faults per 1000 refs 416.667
frames 10 faults per 1000 refs 416.667
